ReceiptId,LoanId,TransactionType,PaymentMode,TransactionAmount,NPA
456239,$@$!@?,Disbursement,CASH,20000.00,True
456241,$@$!@!,Disbursement,CASH,154850.00,True
456241,$@$!@!,Disbursement,BANK,154850.00,True
456243,$@$!#@,Disbursement,ADJUST OUT,284850.00,True
456243,$@$!#@,Disbursement,CASH,284850.00,True
456244,$@$!##,Disbursement,ADJUST OUT,15000.00,True
456249,$@$!#$,Disbursement,BANK,27000.00,True
456260,$@$!#&,Disbursement,BANK,24950.00,True
456263,$@$!#*,Disbursement,BANK,50000.00,True
456264,$@$!#+,Disbursement,CASH,9470.00,True
456265,$@$!#=,Disbursement,ADJUST OUT,151253.00,True
456265,$@$!#=,Disbursement,BANK,151253.00,True
456266,$@$!#?,Disbursement,CASH,28000.00,True
456266,$@$!#?,Disbursement,BANK,28000.00,True
456267,$@$!#!,Disbursement,CASH,19000.00,True
456269,$@$!$@,Disbursement,CASH,50000.00,True
456269,$@$!$@,Disbursement,BANK,50000.00,True
456272,$@$!$#,Disbursement,CASH,64930.00,True
456272,$@$!$#,Disbursement,BANK,64930.00,True
456275,$@$!$$,Disbursement,BANK,899600.00,True
456276,$@$!$%,Disbursement,ADJUST OUT,309700.00,True
456276,$@$!$%,Disbursement,BANK,309700.00,True
456280,$@$!$&,Disbursement,BANK,226000.00,True
456280,$@$!$&,Disbursement,BANK,226000.00,True
456282,$@$!$*,Disbursement,BANK,16000.00,True
456286,$@$!$+,Disbursement,BANK,316000.00,True
456286,$@$!$+,Disbursement,BANK,316000.00,True
456289,$@$!$=,Disbursement,ADJUST OUT,64000.00,True
456292,$@$!$!,Disbursement,ADJUST OUT,66000.00,True
456292,$@$!$!,Disbursement,CASH,66000.00,True
456298,$@$!%%,Disbursement,ADJUST OUT,27950.00,True
456298,$@$!%%,Disbursement,CASH,27950.00,True
456298,$@$!%%,Disbursement,BANK,27950.00,True
456299,$@$!%&,Disbursement,CASH,14000.00,True
456301,$@$!%+,Disbursement,CASH,12000.00,True
456306,$@$!&@,Disbursement,ADJUST OUT,50000.00,True
456310,$@$!&#,Disbursement,CASH,8000.00,True
456312,$@$!&$,Disbursement,ADJUST OUT,30000.00,True
456312,$@$!&$,Disbursement,CASH,30000.00,True
456316,$@$!&%,Disbursement,CASH,29950.00,True
456316,$@$!&%,Disbursement,BANK,29950.00,True
456317,$@$!&&,Disbursement,BANK,12000.00,True
456320,$@$!&*,Disbursement,BANK,23000.00,True
456321,$@$!&+,Disbursement,ADJUST OUT,39000.00,True
456321,$@$!&+,Disbursement,CASH,39000.00,True
456323,$@$!&=,Disbursement,CASH,10000.00,True
456326,$@$!&?,Disbursement,BANK,41950.00,True
456334,$@$!&!,Disbursement,CASH,19970.00,True
456339,#!?%*%,Intrest,CASH,900.00,True
456340,$@$!*@,Disbursement,ADJUST OUT,33000.00,True
456344,$@$!*#,Disbursement,ADJUST OUT,31000.00,True
456344,$@$!*#,Disbursement,CASH,31000.00,True
456348,$@$!*$,Disbursement,BANK,13970.00,True
456352,$@$!*&,Disbursement,BANK,61930.00,True
456354,$@$!**,Disbursement,BANK,51930.00,True
456369,$@$!*=,Disbursement,ADJUST OUT,486614.00,True
456369,$@$!*=,Disbursement,CASH,486614.00,True
456369,$@$!*=,Disbursement,BANK,486614.00,True
456373,$@$!*?,Disbursement,ADJUST OUT,304000.00,True
456373,$@$!*?,Disbursement,BANK,304000.00,True
456378,$@$!*!,Disbursement,CASH,14970.00,True
456385,$@$!+@,Disbursement,ADJUST OUT,41950.00,True
456385,$@$!+@,Disbursement,CASH,41950.00,True
456387,$@$!+#,Disbursement,ADJUST OUT,7000.00,True
456391,$@$!+&,Disbursement,CASH,10000.00,True
456396,$@$!+*,Disbursement,CASH,39950.00,True
456396,$@$!+*,Disbursement,BANK,39950.00,True
456403,$@$!++,Disbursement,BANK,112850.00,True
456404,$@$!+=,Disbursement,CASH,9970.00,True
456410,$@$!+!,Disbursement,ADJUST OUT,96230.00,True
456410,$@$!+!,Disbursement,CASH,96230.00,True
456410,$@$!+!,Disbursement,BANK,96230.00,True
456416,$@@&*?,Intrest,ONLINE,2156.00,True
456419,$@$!=#,Disbursement,CASH,20000.00,True
456420,$@@+*@,Intrest,ONLINE,1089.00,True
456426,$@$!=%,Disbursement,CASH,104850.00,True
456426,$@$!=%,Disbursement,BANK,104850.00,True
456429,$@$!=&,Disbursement,CASH,39000.00,True
456429,$@$!=&,Disbursement,BANK,39000.00,True
456430,$@$!=*,Disbursement,CASH,39000.00,True
456430,$@$!=*,Disbursement,BANK,39000.00,True
456431,$@$!=+,Disbursement,CASH,39000.00,True
456431,$@$!=+,Disbursement,BANK,39000.00,True
456433,$@$!==,Disbursement,CASH,8970.00,True
456442,$@$!=!,Disbursement,BANK,121000.00,True
456444,$@#&&@,Topup,CASH,2233.00,True
456446,$@$!?@,Disbursement,BANK,68000.00,True
456450,$@$!?$,Disbursement,ADJUST OUT,99850.00,True
456453,$@$!?%,Disbursement,CASH,5000.00,True
456455,#!!?=&,Repayment,ONLINE,3000.00,True
456458,$@$!?&,Disbursement,BANK,125500.00,True
456458,$@$!?&,Disbursement,CASH,125500.00,True
456459,$@$!?*,Disbursement,ADJUST OUT,68930.00,True
456459,$@$!?*,Disbursement,CASH,68930.00,True
456463,$@$!?=,Disbursement,ADJUST OUT,298000.00,True
456463,$@$!?=,Disbursement,BANK,298000.00,True
456466,$@@===,Intrest,ONLINE,1600.00,True
456469,$@$!??,Disbursement,CASH,5000.00,True
456470,$@$!?!,Disbursement,CASH,29950.00,True
456470,$@$!?!,Disbursement,BANK,29950.00,True
456474,$@$!!@,Disbursement,BANK,30000.00,True
456474,$@$!!@,Disbursement,CASH,30000.00,True
456475,$@$!!#,Disbursement,ADJUST OUT,149600.00,True
456480,$@$!!$,Disbursement,CASH,40000.00,True
456480,$@$!!$,Disbursement,BANK,40000.00,True
456483,$@$!!%,Disbursement,ADJUST OUT,12470.00,True
456483,$@$!!%,Disbursement,CASH,12470.00,True
456484,$@$!!&,Disbursement,ADJUST OUT,50930.00,True
456484,$@$!!&,Disbursement,CASH,50930.00,True
456488,$@$!!*,Disbursement,CASH,4970.00,True
456494,$@$!!=,Disbursement,BANK,84000.00,True
456496,$@$!!?,Disbursement,ADJUST OUT,26427.00,True
456497,#!!@%?,Intrest,CASH,599.00,True
456498,$@$!!!,Disbursement,CASH,11000.00,True
456498,$@$!!!,Disbursement,ADJUST OUT,11000.00,True
456504,$@%@@$,Disbursement,ADJUST OUT,26000.00,True
456504,$@%@@$,Disbursement,CASH,26000.00,True
456507,$@%@@%,Disbursement,ADJUST OUT,37895.00,True
456515,$@%@@&,Disbursement,CASH,3980.00,True
456516,$@%@@*,Disbursement,CASH,39950.00,True
456516,$@%@@*,Disbursement,BANK,39950.00,True
456517,$@%@@+,Disbursement,CASH,18000.00,True
456518,$@%@@=,Disbursement,ADJUST OUT,193000.00,True
456519,$@%@@?,Disbursement,BANK,179850.00,True
456521,$@%@@!,Disbursement,ADJUST OUT,25000.00,True
456522,$@%@#@,Disbursement,ADJUST OUT,9000.00,True
456523,$@%@##,Disbursement,ADJUST OUT,18000.00,True
456524,$@%@#$,Disbursement,ADJUST OUT,22000.00,True
456525,$@%@#%,Disbursement,ADJUST OUT,6000.00,True
456526,$@%@#&,Disbursement,ADJUST OUT,28000.00,True
456528,$@%@#*,Disbursement,ADJUST OUT,7900.00,True
456535,$@%@#+,Disbursement,BANK,27000.00,True
456538,$@$@@%,Topup,CASH,7500.00,True
456543,#!?&*%,Intrest,ONLINE,6875.00,True
456545,$@%@#?,Disbursement,CASH,63000.00,True
456545,$@%@#?,Disbursement,BANK,63000.00,True
456546,$@@?$@,Intrest,CASH,930.00,True
456548,#!?%&*,Intrest,ONLINE,855.00,True
456552,$@%@#!,Disbursement,ADJUST OUT,150000.00,True
456560,$@%@$@,Disbursement,CASH,39950.00,True
456560,$@%@$@,Disbursement,BANK,39950.00,True
456562,$@%@$#,Disbursement,ADJUST OUT,8470.00,True
456562,$@%@$#,Disbursement,CASH,8470.00,True
456563,$@%@$$,Disbursement,CASH,14970.00,True
456568,#!?+*$,Repayment,ONLINE,15675.00,True
456569,$@%@$%,Disbursement,BANK,59000.00,True
456574,$@%@$+,Disbursement,CASH,47800.00,True
456574,$@%@$+,Disbursement,BANK,47800.00,True
456576,$@%@$=,Disbursement,ADJUST OUT,44950.00,True
456577,$@%@$?,Disbursement,BANK,549400.00,True
456585,$@%@$!,Disbursement,ADJUST OUT,23172.00,True
456587,$@%@%@,Disbursement,ADJUST OUT,8000.00,True
456588,$@%@%#,Disbursement,CASH,85000.00,True
456588,$@%@%#,Disbursement,BANK,85000.00,True
456589,$@%@%$,Disbursement,ADJUST OUT,25000.00,True
456593,$@%@%%,Disbursement,BANK,61830.00,True
456598,$@%@%&,Disbursement,CASH,84930.00,True
456598,$@%@%&,Disbursement,BANK,84930.00,True
456599,$@%@%*,Disbursement,BANK,42950.00,True
456601,$@%@%=,Disbursement,CASH,130000.00,True
456601,$@%@%=,Disbursement,BANK,130000.00,True
456602,$@%@%?,Disbursement,CASH,36000.00,True
456602,$@%@%?,Disbursement,BANK,36000.00,True
456605,$@%@%!,Disbursement,CASH,90000.00,True
456605,$@%@%!,Disbursement,BANK,90000.00,True
456608,$@%@&@,Disbursement,ADJUST OUT,56500.00,True
456610,$@%@&#,Disbursement,ADJUST OUT,56500.00,True
456611,$@%@&$,Disbursement,ADJUST OUT,71000.00,True
456611,$@%@&$,Disbursement,CASH,71000.00,True
456612,$@%@&%,Disbursement,BANK,749500.00,True
456615,$@%@&+,Disbursement,CASH,9970.00,True
456616,$@%@&=,Disbursement,ADJUST OUT,19970.00,True
456617,$@%@&?,Disbursement,ADJUST OUT,129850.00,True
456617,$@%@&?,Disbursement,CASH,129850.00,True
456618,$@%@&!,Disbursement,CASH,20000.00,True
456622,#!?*%=,Intrest,ONLINE,4737.00,True
456626,$@%@*$,Disbursement,ADJUST OUT,57930.00,True
456636,$@%@*+,Disbursement,CASH,230000.00,True
456636,$@%@*+,Disbursement,BANK,230000.00,True
456640,$@$?=+,Topup,CASH,2000.00,True
456641,$@%@*!,Disbursement,CASH,27000.00,True
456641,$@%@*!,Disbursement,BANK,27000.00,True
456662,#!?*$&,Intrest,ONLINE,2542.00,True
456662,#!?*$&,Intrest,ONLINE,2542.00,True
456664,$@%@+#,Disbursement,CASH,20000.00,True
456665,$@%@+$,Disbursement,CASH,10000.00,True
456666,$@%@+%,Disbursement,ADJUST OUT,25000.00,True
456666,$@%@+%,Disbursement,CASH,25000.00,True
456673,$@%@+&,Disbursement,CASH,9970.00,True
456674,$@%@+*,Disbursement,CASH,174850.00,True
456674,$@%@+*,Disbursement,BANK,174850.00,True
456678,$@%@++,Disbursement,BANK,44950.00,True
456681,$@@%@=,Intrest,CASH,1495.00,True
456683,$@%@+=,Disbursement,ADJUST OUT,29000.00,True
456687,$@%@+?,Disbursement,ADJUST OUT,50000.00,True
456687,$@%@+?,Disbursement,CASH,50000.00,True
456688,$@%@+!,Disbursement,CASH,16000.00,True
456689,$@%@=@,Disbursement,ADJUST OUT,207100.00,True
456689,$@%@=@,Disbursement,CASH,207100.00,True
456694,$@%@=$,Disbursement,ADJUST OUT,75930.00,True
456694,$@%@=$,Disbursement,BANK,75930.00,True
456699,$@%@=%,Disbursement,BANK,985000.00,True
456700,$@%@=&,Disbursement,BANK,43000.00,True
456701,$@@!*&,Intrest,ONLINE,1500.00,True
456710,$@%@=*,Disbursement,ADJUST OUT,16189.00,True
456711,$@%@=+,Disbursement,CASH,199900.00,True
456711,$@%@=+,Disbursement,BANK,199900.00,True
456714,$@%@==,Disbursement,ADJUST OUT,15000.00,True
456714,$@%@==,Disbursement,CASH,15000.00,True
456720,$@%@?@,Disbursement,BANK,15000.00,True
456721,$@%@?#,Disbursement,CASH,10000.00,True
456726,$@%@?$,Disbursement,CASH,15000.00,True
456727,$@%@?%,Disbursement,BANK,242850.00,True
456728,$@%@?&,Disbursement,BANK,58000.00,True
456729,$@%@?*,Disbursement,BANK,159850.00,True
456732,$@%@?=,Disbursement,CASH,16000.00,True
456737,$@%@??,Disbursement,ADJUST OUT,49930.00,True
456737,$@%@??,Disbursement,CASH,49930.00,True
456747,$@%@!@,Disbursement,ADJUST OUT,144850.00,True
456747,$@%@!@,Disbursement,BANK,144850.00,True
456753,$@%@!$,Disbursement,CASH,94930.00,True
456753,$@%@!$,Disbursement,BANK,94930.00,True
456754,$@%@!%,Disbursement,CASH,20000.00,True
456755,$@@=*=,Intrest,ONLINE,1060.00,True
456756,$@%@!&,Disbursement,CASH,30000.00,True
456756,$@%@!&,Disbursement,BANK,30000.00,True
456760,$@%@!=,Disbursement,BANK,249850.00,True
456763,$@%@!?,Disbursement,CASH,18500.00,True
456768,$@%#@#,Disbursement,CASH,18500.00,True
456774,$@%#@*,Disbursement,ADJUST OUT,26000.00,True
456775,$@%#@+,Disbursement,CASH,8470.00,True
456776,$@%#@=,Disbursement,ADJUST OUT,26000.00,True
456776,$@%#@=,Disbursement,CASH,26000.00,True
456777,$@%#@?,Disbursement,CASH,15000.00,True
456778,$@%#@!,Disbursement,CASH,15000.00,True
456779,$@%##@,Disbursement,CASH,15000.00,True
456780,$@%###,Disbursement,ADJUST OUT,72500.00,True
456781,$@%##$,Disbursement,ADJUST OUT,229900.00,True
456781,$@%##$,Disbursement,CASH,229900.00,True
456781,$@%##$,Disbursement,BANK,229900.00,True
456786,$@%##%,Disbursement,ADJUST OUT,13000.00,True
456790,$@%##&,Disbursement,ADJUST OUT,220000.00,True
456792,$@%##*,Disbursement,ADJUST OUT,30000.00,True
456793,$@%##+,Disbursement,CASH,9000.00,True
456802,$@%##!,Disbursement,ADJUST OUT,61000.00,True
456802,$@%##!,Disbursement,CASH,61000.00,True
456803,$@%#$@,Disbursement,ADJUST OUT,68000.00,True
456808,$@%#$$,Disbursement,CASH,20000.00,True
456809,$@%#$%,Disbursement,ADJUST OUT,85500.00,True
456809,$@%#$%,Disbursement,BANK,85500.00,True
456816,$@%#$&,Disbursement,CASH,20000.00,True
456821,$@%#$?,Disbursement,BANK,6000.00,True
456823,$@%#$!,Disbursement,BANK,37950.00,True
456831,$@%#%$,Disbursement,CASH,478000.00,True
456831,$@%#%$,Disbursement,BANK,478000.00,True
456833,#!?=?+,Repayment,ONLINE,15608.00,True
456834,$@$+!!,Repayment,ONLINE,20000.00,True
456835,$@%#%%,Disbursement,BANK,80000.00,True
456836,$@%#%&,Disbursement,CASH,169850.00,True
456836,$@%#%&,Disbursement,BANK,169850.00,True
456837,$@%#%*,Disbursement,BANK,205000.00,True
456838,$@%#%+,Disbursement,ADJUST OUT,12625.00,True
456840,$@%#%=,Disbursement,CASH,12470.00,True
456842,$@%#%?,Disbursement,CASH,129850.00,True
456842,$@%#%?,Disbursement,BANK,129850.00,True
456850,$@%#&@,Disbursement,ADJUST OUT,173850.00,True
456850,$@%#&@,Disbursement,CASH,173850.00,True
456850,$@%#&@,Disbursement,BANK,173850.00,True
456851,$@%#&#,Disbursement,CASH,63000.00,True
456851,$@%#&#,Disbursement,BANK,63000.00,True
456856,$@%#&&,Disbursement,ADJUST OUT,22470.00,True
456856,$@%#&&,Disbursement,CASH,22470.00,True
456857,$@%#&*,Disbursement,BANK,25000.00,True
456860,$@%#&+,Disbursement,BANK,24000.00,True
456863,$@%#&=,Disbursement,BANK,33000.00,True
456866,$@%#&?,Disbursement,BANK,42000.00,True
456868,$@%#&!,Disbursement,BANK,54500.00,True
456871,$@%#*@,Disbursement,BANK,27500.00,True
456872,$@%#*#,Disbursement,CASH,20000.00,True
456873,$@%#*$,Disbursement,BANK,23500.00,True
456874,$@%#*%,Disbursement,BANK,38000.00,True
456875,$@%#*&,Disbursement,BANK,54500.00,True
456876,$@%#**,Disbursement,BANK,90000.00,True
456877,$@%#*+,Disbursement,BANK,27000.00,True
456886,$@%#*=,Disbursement,CASH,19500.00,True
456888,$@%#*?,Disbursement,CASH,16000.00,True
456890,$@$!*+,Topup,BANK,10000.00,True
456893,$@%#*!,Disbursement,BANK,25500.00,True
456894,$@%#+@,Disbursement,ADJUST OUT,484800.00,True
456894,$@%#+@,Disbursement,CASH,484800.00,True
456896,$@%#+#,Disbursement,CASH,33950.00,True
456896,$@%#+#,Disbursement,BANK,33950.00,True
456901,$@%#+$,Disbursement,CASH,10000.00,True
456906,$@%@*&,Topup,CASH,20000.00,True
456910,$@%#+%,Disbursement,ADJUST OUT,16000.00,True
456911,$@%#+&,Disbursement,BANK,33350.00,True
456912,$@%#+*,Disbursement,CASH,13970.00,True
456918,$@%#+=,Disbursement,BANK,220000.00,True
456920,$@$?!!,Topup,CASH,5000.00,True
456921,$@%#+?,Disbursement,ADJUST OUT,25000.00,True
456921,$@%#+?,Disbursement,CASH,25000.00,True
456923,#!?&!@,Intrest,ONLINE,3236.00,True
456924,#!?*#%,Repayment,ONLINE,1000.00,True
456927,$@%#=@,Disbursement,BANK,14970.00,True
456929,$@%#=#,Disbursement,BANK,49899.00,True
456930,$@%#=$,Disbursement,CASH,10970.00,True
456931,$@%#=%,Disbursement,BANK,119930.00,True
456932,$@%#=&,Disbursement,BANK,99850.00,True
456939,$@%#=*,Disbursement,ADJUST OUT,180400.00,True
456939,$@%#=*,Disbursement,BANK,180400.00,True
456939,$@%#=*,Disbursement,CASH,180400.00,True
456942,$@%#=+,Disbursement,BANK,39970.00,True
456947,$@%#?@,Disbursement,CASH,19970.00,True
456948,$@%#?#,Disbursement,ADJUST OUT,13000.00,True
456949,$@%#?$,Disbursement,BANK,25000.00,True
456955,$@%#?%,Disbursement,ADJUST OUT,215000.00,True
456955,$@%#?%,Disbursement,BANK,215000.00,True
456963,$@#@%%,Intrest,CASH,750.00,True
456967,$@%#?*,Disbursement,CASH,29950.00,True
456967,$@%#?*,Disbursement,BANK,29950.00,True
456968,$@@=%+,Topup,BANK,160000.00,True
456970,$@%#?=,Disbursement,ADJUST OUT,276000.00,True
456970,$@%#?=,Disbursement,CASH,276000.00,True
456970,$@%#?=,Disbursement,BANK,276000.00,True
456979,$@%#??,Disbursement,ADJUST OUT,53000.00,True
456983,$@%#!@,Disbursement,CASH,50000.00,True
456983,$@%#!@,Disbursement,BANK,50000.00,True
456984,$@%#!#,Disbursement,BANK,76000.00,True
456986,$@%#!$,Disbursement,ADJUST OUT,609600.00,True
456986,$@%#!$,Disbursement,CASH,609600.00,True
456986,$@%#!$,Disbursement,BANK,609600.00,True
456996,$@#?#@,Topup,CASH,40000.00,True
456996,$@#?#@,Topup,BANK,40000.00,True
456997,$@%#&%,Topup,BANK,9000.00,True
457000,$@%#!*,Disbursement,ADJUST OUT,80000.00,True
457000,$@%#!*,Disbursement,CASH,80000.00,True
457000,$@%#!*,Disbursement,BANK,80000.00,True
457005,$@%#!+,Disbursement,ADJUST OUT,86100.00,True
457006,$@%#!=,Disbursement,CASH,15000.00,True
457007,$@%#!?,Disbursement,CASH,15000.00,True
457010,$@%#!!,Disbursement,ADJUST OUT,12000.00,True
457013,$@%$@@,Disbursement,BANK,173000.00,True
457015,$@%$@#,Disbursement,BANK,10000.00,True
457016,#!?+=#,Intrest,ONLINE,483.00,True
457017,$@%$@$,Disbursement,CASH,54930.00,True
457017,$@%$@$,Disbursement,BANK,54930.00,True
457018,$@%$@%,Disbursement,BANK,25000.00,True
457020,$@%$@&,Disbursement,BANK,30000.00,True
457021,$@%$@*,Disbursement,ADJUST OUT,74930.00,True
457021,$@%$@*,Disbursement,CASH,74930.00,True
457021,$@%$@*,Disbursement,BANK,74930.00,True
457024,$@%$@=,Disbursement,ADJUST OUT,81930.00,True
457025,$@%$@?,Disbursement,ADJUST OUT,163850.00,True
457025,$@%$@?,Disbursement,CASH,163850.00,True
457026,$@%$@!,Disbursement,ADJUST OUT,269850.00,True
457029,$@%$#@,Disbursement,ADJUST OUT,14000.00,True
457030,$@%$##,Disbursement,CASH,8000.00,True
457032,$@$?*!,Topup,BANK,10000.00,True
457032,$@$?*!,Topup,CASH,10000.00,True
457033,$@%$#$,Disbursement,ADJUST OUT,269850.00,True
457034,$@%$#%,Disbursement,ADJUST OUT,23000.00,True
457035,$@%$#&,Disbursement,ADJUST OUT,12000.00,True
457036,$@%$#*,Disbursement,ADJUST OUT,25900.00,True
457037,$@%$#+,Disbursement,ADJUST OUT,30000.00,True
457038,$@%$#=,Disbursement,ADJUST OUT,13000.00,True
457044,$@%$#?,Disbursement,ADJUST OUT,269850.00,True
457046,$@%$#!,Disbursement,ADJUST OUT,26450.00,True
457046,$@%$#!,Disbursement,CASH,26450.00,True
457048,$@%$$@,Disbursement,CASH,10000.00,True
457049,$@%$$#,Disbursement,CASH,12500.00,True
457058,$@%$$$,Disbursement,ADJUST OUT,56000.00,True
457060,$@%$$%,Disbursement,ADJUST OUT,57500.00,True
457064,$@%$$*,Disbursement,CASH,20000.00,True
457066,$@%$$+,Disbursement,CASH,20000.00,True
457070,$@%$$=,Disbursement,BANK,40000.00,True
457070,$@%$$=,Disbursement,CASH,40000.00,True
457071,$@%$$?,Disbursement,CASH,15000.00,True
457072,$@%$$!,Disbursement,CASH,12000.00,True
457072,$@%$$!,Disbursement,BANK,12000.00,True
457083,$@%$%@,Disbursement,ADJUST OUT,24950.00,True
457083,$@%$%@,Disbursement,CASH,24950.00,True
457089,$@%$%#,Disbursement,CASH,14970.00,True
457090,$@@!#&,Repayment,ONLINE,5825.00,True
457090,$@@!#&,Repayment,ONLINE,5825.00,True
457090,$@@!#&,Repayment,ONLINE,5825.00,True
457090,$@@!#&,Repayment,ONLINE,5825.00,True
457093,$@%$%%,Disbursement,CASH,27000.00,True
457093,$@%$%%,Disbursement,BANK,27000.00,True
457095,$@#@*%,Intrest,CASH,3125.00,True
457098,$@%$%+,Disbursement,CASH,49899.00,True
457098,$@%$%+,Disbursement,BANK,49899.00,True
457102,$@%$%?,Disbursement,CASH,24500.00,True
457102,$@%$%?,Disbursement,BANK,24500.00,True
457103,$@%$%!,Disbursement,BANK,199850.00,True
457104,$@%$&@,Disbursement,CASH,48950.00,True
457104,$@%$&@,Disbursement,BANK,48950.00,True
457106,$@%$&#,Disbursement,ADJUST OUT,149850.00,True
457106,$@%$&#,Disbursement,BANK,149850.00,True
457128,$@%$&$,Disbursement,CASH,24950.00,True
457128,$@%$&$,Disbursement,BANK,24950.00,True
457130,$@%$&&,Disbursement,ADJUST OUT,14833.00,True
457132,$@%$&+,Disbursement,ADJUST OUT,59930.00,True
457133,$@%$&=,Disbursement,BANK,749500.00,True
457134,$@%$&?,Disbursement,ADJUST OUT,24709.00,True
457135,#!?*=?,Intrest,ONLINE,1489.00,True
457136,$@%$&!,Disbursement,CASH,59930.00,True
457136,$@%$&!,Disbursement,BANK,59930.00,True
457139,$@%$*#,Disbursement,ADJUST OUT,12313.00,True
457140,$@%$*$,Disbursement,ADJUST OUT,36887.00,True
457141,$@%$*%,Disbursement,ADJUST OUT,18426.00,True
457142,$@%$*&,Disbursement,ADJUST OUT,10997.00,True
457145,$@%$**,Disbursement,ADJUST OUT,24438.00,True
457146,$@%$*+,Disbursement,ADJUST OUT,9700.00,True
457147,$@%$*=,Disbursement,ADJUST OUT,15762.00,True
457150,$@%$*!,Disbursement,BANK,14000.00,True
457153,$@%$+#,Disbursement,CASH,9470.00,True
457155,#!!%#&,Topup,CASH,10043.00,True
457157,$@%$+$,Disbursement,CASH,5000.00,True
457158,$@%$+%,Disbursement,ADJUST OUT,269850.00,True
457158,$@%$+%,Disbursement,CASH,269850.00,True
457158,$@%$+%,Disbursement,BANK,269850.00,True
457162,$@%$+&,Disbursement,BANK,41950.00,True
457163,$@%$+*,Disbursement,CASH,13500.00,True
457165,$@%$++,Disbursement,ADJUST OUT,72747.00,True
457167,$@%$+=,Disbursement,ADJUST OUT,12119.00,True
457169,$@%$+?,Disbursement,ADJUST OUT,9076.00,True
457170,$@%$+!,Disbursement,ADJUST OUT,18151.00,True
457171,$@%$=@,Disbursement,ADJUST OUT,84293.00,True
457174,$@%$=#,Disbursement,ADJUST OUT,72039.00,True
457175,$@%$=$,Disbursement,BANK,170000.00,True
457176,$@%$=%,Disbursement,ADJUST OUT,35931.00,True
457177,$@%$=&,Disbursement,ADJUST OUT,41568.00,True
457178,$@%$=*,Disbursement,ADJUST OUT,35577.00,True
457179,$@%$=+,Disbursement,CASH,14970.00,True
457180,$@%$==,Disbursement,BANK,143900.00,True
457181,$@%$=?,Disbursement,ADJUST OUT,23659.00,True
457183,$@%$=!,Disbursement,BANK,113350.00,True
457185,$@%$?@,Disbursement,ADJUST OUT,23647.00,True
457186,$@%$?#,Disbursement,ADJUST OUT,9445.00,True
457187,$@%$?$,Disbursement,ADJUST OUT,17610.00,True
457188,$@%$?%,Disbursement,ADJUST OUT,35220.00,True
457189,$@%$?&,Disbursement,ADJUST OUT,23400.00,True
457191,$@%$?*,Disbursement,BANK,58000.00,True
457193,$@%$?+,Disbursement,BANK,94000.00,True
457198,$@%$??,Disbursement,CASH,24950.00,True
457198,$@%$??,Disbursement,BANK,24950.00,True
457205,$@%$!@,Disbursement,ADJUST OUT,120000.00,True
457205,$@%$!@,Disbursement,CASH,120000.00,True
457208,$@%$!$,Disbursement,ADJUST OUT,68000.00,True
457219,$@%$!&,Disbursement,CASH,10000.00,True
457220,$@%$!*,Disbursement,CASH,15000.00,True
457221,$@%$!+,Disbursement,CASH,20000.00,True
457226,$@%$!=,Disbursement,BANK,100000.00,True
457227,$@%$!?,Disbursement,BANK,181900.00,True
457227,$@%$!?,Disbursement,BANK,181900.00,True
